,TotalPop,Total; Estimate; AGE - 16 to 19 years,Total; Estimate; AGE - 20 to 24 years,Total; Estimate; AGE - 25 to 29 years,Total; Estimate; AGE - 30 to 34 years,Total; Estimate; AGE - 35 to 44 years,t1,Total; Estimate; AGE - 45 to 54 years,Total; Estimate; AGE - 55 to 59 years,Total; Estimate; AGE - 60 to 64 years,Total; Estimate; AGE - 65 to 74 years,t2,Total; Estimate; AGE - 75 years and over,Percent Population with age between 16 and 44,Percent Population with age between 45 and 74,Percent Population with age between 75 and over
2853,83784,3984,4522,4984,4701,11011,29202,12833,5444,4828,6990,30095,4830,35.0,36.0,6.0
2854,16867,655,999,838,886,2143,5521,2456,1184,1194,2025,6859,1353,33.0,41.0,8.0
2855,37035,1960,2124,1961,2204,4375,12624,6089,3084,2518,3691,15382,2443,34.0,42.0,7.0
2856,22148,976,932,769,1063,2643,6383,3881,1978,1764,2617,10240,1406,29.0,46.0,6.0
2857,15708,600,866,818,790,1837,4911,2263,1311,1157,1930,6661,1570,31.0,42.0,10.0
2858,19213,908,956,1213,1275,2405,6757,2837,1119,1337,1769,7062,1057,35.0,37.0,6.0
2859,11606,341,892,770,937,1733,4673,2094,841,717,1018,4670,697,40.0,40.0,6.0
2860,35030,1619,1890,1748,1673,4038,10968,4872,2779,2693,4241,14585,3277,31.0,42.0,9.0
2861,103218,5984,6239,4586,4873,13054,34736,16682,7786,6624,8908,40000,6189,34.0,39.0,6.0
2862,324073,15621,19128,22813,23026,43617,124205,45837,20690,18862,23239,108628,19339,38.0,34.0,6.0
2863,51956,2100,2746,2688,2568,6001,16103,8011,4180,3579,6263,22033,4883,31.0,42.0,9.0
2864,2213,65,94,34,63,162,418,268,210,302,457,1237,306,19.0,56.0,14.0
2865,36090,1755,1863,1778,1723,4246,11365,6227,2800,2721,3542,15290,2383,31.0,42.0,7.0
2866,73028,3354,3606,3892,3740,7597,22189,10015,4408,5554,8807,28784,6941,30.0,39.0,10.0
2867,7052,230,413,364,313,874,2194,1064,509,682,894,3149,509,31.0,45.0,7.0
2868,25564,1387,1497,1337,1536,3498,9255,4036,1544,1362,1821,8763,1007,36.0,34.0,4.0
2869,16329,701,783,1077,979,2117,5657,2613,1004,1160,1379,6156,840,35.0,38.0,5.0
2870,10848,411,438,515,275,945,2584,1363,945,990,1947,5245,1827,24.0,48.0,17.0
2871,24428,1017,1421,1452,1616,3541,9047,3574,2160,1593,2773,10100,1790,37.0,41.0,7.0
2872,374558,17661,15956,18945,26773,62836,142171,55603,18633,13650,16376,104262,10346,38.0,28.0,3.0
2873,34813,1501,1748,1793,2141,4005,11188,5419,2608,2675,3646,14348,2037,32.0,41.0,6.0
2874,12369,441,752,632,704,1564,4093,1822,996,1015,1383,5216,1014,33.0,42.0,8.0
2875,13108,636,769,783,628,1377,4193,1876,952,990,1592,5410,1076,32.0,41.0,8.0
2876,8830,425,398,412,271,862,2368,1288,698,718,1505,4209,1051,27.0,48.0,12.0
2877,30959,1343,1728,1456,1613,3401,9541,4487,2624,2346,4060,13517,3130,31.0,44.0,10.0
2878,10710,470,530,498,378,988,2864,1479,824,1088,1775,5166,1246,27.0,48.0,12.0
2879,97692,9847,20303,7794,5425,10108,53477,10009,4511,4660,5895,25075,4407,55.0,26.0,5.0
2880,14863,592,828,789,638,1543,4390,1927,1112,1555,2003,6597,1319,30.0,44.0,9.0
2881,20523,986,950,891,1035,2677,6539,3331,1546,1608,1905,8390,838,32.0,41.0,4.0
2882,11998,429,686,640,610,1098,3463,1607,984,1038,1623,5252,1333,29.0,44.0,11.0
2883,12254,453,521,429,571,809,2783,1681,928,1184,2483,6276,1586,23.0,51.0,13.0
2884,15537,950,789,1004,1154,1855,5752,2280,1082,963,1528,5853,1282,37.0,38.0,8.0
2885,35265,1813,1716,1907,2090,3988,11514,5136,2119,2496,3861,13612,2774,33.0,39.0,8.0
2886,23694,1232,1293,1295,1292,2888,8000,3669,1655,1730,2680,9734,1929,34.0,41.0,8.0
2887,17958,860,894,719,797,2216,5486,2774,1585,1320,2533,8212,1794,31.0,46.0,10.0
2888,61970,2752,3267,3155,3108,7493,19775,9898,5093,4738,7211,26940,4832,32.0,43.0,8.0
2889,28364,1760,1522,1318,1509,3987,10096,5035,2239,1924,2800,11998,1386,36.0,42.0,5.0
2890,22903,3164,3681,1196,751,2324,11116,2625,1226,1341,1822,7014,1623,49.0,31.0,7.0
2891,37704,2155,2593,2331,3095,5716,15890,5506,2460,1975,2813,12754,1585,42.0,34.0,4.0
2892,450763,23473,27741,29734,34266,68050,183264,64932,24125,19996,22863,131916,11666,41.0,29.0,3.0
2893,34330,1419,1862,1903,1841,4464,11489,5236,2759,2428,4196,14619,2753,33.0,43.0,8.0
2894,7359,290,343,395,195,950,2173,1116,541,750,1055,3462,626,30.0,47.0,9.0
2895,8873,418,455,443,621,1449,3386,1502,663,506,837,3508,869,38.0,40.0,10.0
2896,93419,4712,4969,4771,5106,12079,31637,13637,6941,6568,9736,36882,8039,34.0,39.0,9.0
2897,22440,850,1204,1146,1048,2361,6609,3330,1858,1801,2891,9880,2373,29.0,44.0,11.0
2898,78653,4397,4924,4030,4200,9290,26841,11324,5739,4666,7335,29064,6235,34.0,37.0,8.0
2899,27725,1250,1670,1513,1669,3559,9661,4241,2371,2043,3011,11666,2045,35.0,42.0,7.0
2900,22290,904,1217,1206,1258,2781,7366,3300,1731,1642,2693,9366,2046,33.0,42.0,9.0
2901,42854,1686,2198,2479,2359,4982,13704,6487,3340,2610,4691,17128,3721,32.0,40.0,9.0
2902,31298,1465,1840,1619,1727,3936,10587,4626,2437,2249,3439,12751,2792,34.0,41.0,9.0
2903,18089,854,1004,938,900,2162,5858,3336,1545,1347,1868,8096,1301,32.0,45.0,7.0
2904,130159,7474,7689,7857,8393,17327,48740,19944,8506,6837,8958,44245,5642,37.0,34.0,4.0
2905,141159,8663,10109,9083,8718,19187,55760,22487,8724,5735,7657,44603,4204,40.0,32.0,3.0
2906,6670,350,414,341,263,717,2085,1222,675,490,768,3155,468,31.0,47.0,7.0
2907,11595,193,952,1227,1155,1825,5352,1801,754,676,963,4194,670,46.0,36.0,6.0
2908,42689,2103,2526,2391,2779,5436,15235,6084,3700,3142,4576,17502,3511,36.0,41.0,8.0
2909,38991,2053,2293,2214,2464,4756,13780,6315,2752,2443,3277,14787,2147,35.0,38.0,6.0
2910,54457,2815,3093,2753,2986,6810,18457,8187,4091,4124,6315,22717,4468,34.0,42.0,8.0
2911,17596,628,1204,864,881,1750,5327,2402,1436,1441,2315,7594,1624,30.0,43.0,9.0
2912,39539,2044,3105,2867,2663,5199,15878,5509,2805,2861,3631,14806,2569,40.0,37.0,6.0
2913,29048,1156,1547,1546,1563,3897,9709,4230,2163,2245,3211,11849,2320,33.0,41.0,8.0
2914,67196,3939,4319,3667,3838,8084,23847,10764,4658,3740,5537,24699,3674,35.0,37.0,5.0
2915,154710,3548,7465,16878,18888,27040,73819,20115,8976,7357,8987,45435,5575,48.0,29.0,4.0
2916,17077,811,1069,1204,1010,2053,6147,2406,1173,1164,1749,6492,1616,36.0,38.0,9.0
2917,6495,610,736,470,396,697,2909,650,528,294,613,2085,458,45.0,32.0,7.0
2918,46487,2819,8323,5433,3843,5205,25623,4618,2521,2040,2353,11532,1790,55.0,25.0,4.0
2919,235410,13100,15458,15961,15854,30488,90861,35251,15882,12184,15904,79221,10598,39.0,34.0,5.0
2920,17582,927,999,1073,1034,2020,6053,2289,1120,1087,1632,6128,1804,34.0,35.0,10.0
2921,5675,234,434,308,190,798,1964,837,360,366,576,2139,541,35.0,38.0,10.0
2922,41911,1964,2976,2691,2399,4315,14345,5511,3117,2984,4122,15734,4070,34.0,38.0,10.0
2923,5495,223,351,360,298,602,1834,772,436,409,489,2106,564,33.0,38.0,10.0
2924,23580,984,1656,1881,1623,3117,9261,3309,1718,1349,1874,8250,1622,39.0,35.0,7.0
2925,13843,449,684,801,1010,1923,4867,2075,858,966,819,4718,625,35.0,34.0,5.0
2926,8334,477,441,499,770,717,2904,1074,374,792,782,3022,693,35.0,36.0,8.0
2927,28135,2033,4052,2660,1700,3275,13720,3155,1383,1059,1462,7059,1369,49.0,25.0,5.0
2928,6788,314,276,378,427,704,2099,1078,435,501,684,2698,802,31.0,40.0,12.0
2929,136255,7699,12547,11239,9448,15087,56020,18907,9381,7759,10418,46465,7694,41.0,34.0,6.0
2930,53064,7821,11752,4238,3102,5150,32063,4224,2094,1606,1986,9910,2027,60.0,19.0,4.0
2931,22353,965,1474,1507,1634,2493,8073,3042,1515,1148,1925,7630,1555,36.0,34.0,7.0
2932,7113,1541,2665,149,170,327,4852,299,192,290,401,1182,421,68.0,17.0,6.0
2933,79237,8082,13034,5775,4236,6881,38008,8055,4203,3689,5345,21292,5451,48.0,27.0,7.0
2934,41379,2095,2956,3306,3359,5963,17679,5657,2594,1621,2168,12040,1138,43.0,29.0,3.0
2935,16117,848,1006,1196,1599,2369,7018,2336,845,499,722,4402,336,44.0,27.0,2.0
2936,13256,610,801,762,618,1690,4481,1827,932,906,1397,5062,1381,34.0,38.0,10.0
2937,180775,10587,17094,16508,13723,21112,79024,23387,10320,9213,11581,54501,9138,44.0,30.0,5.0
2938,245752,15251,35824,26361,19158,27410,124004,27584,13812,10858,13073,65327,10816,50.0,27.0,4.0
2939,4043,225,393,152,274,525,1569,497,279,397,378,1551,164,39.0,38.0,4.0
2940,32037,1278,2845,2623,1895,3328,11969,4729,2201,2318,2702,11950,2224,37.0,37.0,7.0
2941,12022,803,557,601,557,1417,3935,2004,991,748,1245,4988,854,33.0,41.0,7.0
2942,95536,4397,7977,8067,7405,10940,38786,12305,5816,5751,7091,30963,6021,41.0,32.0,6.0
2943,17380,3278,4880,1059,629,1479,11325,1171,728,592,767,3258,599,65.0,19.0,3.0
2944,220892,12013,22556,24727,18070,24540,101906,26151,13096,12350,13367,64964,10939,46.0,29.0,5.0
2945,99572,4163,6399,7955,7216,12641,38374,13293,6289,6690,7825,34097,6713,39.0,34.0,7.0
2946,25521,2042,2018,1442,1427,2922,9851,3352,1755,1658,2360,9125,1972,39.0,36.0,8.0
2947,24273,1408,1606,1630,1759,2661,9064,2986,1844,1446,2488,8764,2361,37.0,36.0,10.0
2948,88057,4453,5235,5177,5606,11726,32197,13225,5444,5053,6535,30257,4305,37.0,34.0,5.0
2949,450057,22237,35685,39285,34700,58084,189991,62128,28595,22452,30711,143886,22228,42.0,32.0,5.0
2950,21620,824,1298,1390,1430,2683,7625,2837,1413,1016,1960,7226,1826,35.0,33.0,8.0
2951,14817,2198,3957,953,674,1071,8853,1072,652,628,1216,3568,957,60.0,24.0,6.0
2952,27516,1618,2144,2111,1574,3301,10748,3835,1601,1605,2071,9112,1819,39.0,33.0,7.0
2953,19261,1327,1316,1196,1224,2250,7313,2001,1044,818,1042,4905,887,38.0,25.0,5.0
2954,22259,1056,1369,1198,1177,2397,7197,2974,1679,1674,2509,8836,1981,32.0,40.0,9.0
2955,190529,10149,12361,12287,12424,22335,69556,24314,11859,11355,14109,61637,9740,37.0,32.0,5.0
2956,75138,4095,4719,4494,4459,8159,25926,9599,5558,4830,6867,26854,5564,35.0,36.0,7.0
2957,73439,3034,3899,3670,3736,6800,21139,8830,5781,6462,10590,31663,8378,29.0,43.0,11.0
2958,457474,23237,26905,27562,29350,60489,167543,61684,29444,27099,35692,153919,22723,37.0,34.0,5.0
2959,3999,263,160,134,221,385,1163,521,355,311,602,1789,421,29.0,45.0,11.0
2960,103590,5128,5969,5650,5961,12064,34772,14018,7283,7408,10394,39103,7371,34.0,38.0,7.0
2961,40585,2123,2313,2324,2434,4774,13968,5084,2745,2369,3496,13694,2560,34.0,34.0,6.0
2962,7568,494,377,340,342,753,2306,1039,715,790,1052,3596,558,30.0,48.0,7.0
2963,89124,5180,6058,6860,7163,11276,36537,9395,4015,3601,4104,21115,2599,41.0,24.0,3.0
2964,2226,94,51,116,53,237,551,254,249,227,248,978,270,25.0,44.0,12.0
2965,93420,5494,6529,6007,5922,11088,35040,10660,5024,4924,6709,27317,4725,38.0,29.0,5.0
2966,71454,3319,4146,4333,4265,8098,24161,9785,5942,5225,7871,28823,5133,34.0,40.0,7.0
2967,80323,3249,5535,5390,4431,8015,26620,9739,6029,6269,10120,32157,6702,33.0,40.0,8.0
2968,30524,998,1201,1317,1264,2448,7228,3685,2973,3486,5671,15815,3372,24.0,52.0,11.0
2969,2118119,93094,134272,172738,171619,306778,878501,291710,134911,115351,138841,680813,103519,41.0,32.0,5.0
2970,258903,12768,20943,18121,15982,29149,96963,35359,19692,16747,23900,95698,14977,37.0,37.0,6.0
2971,43726,3219,7158,2810,2115,4325,19627,4730,2535,2605,3630,13500,2323,45.0,31.0,5.0
2972,21172,802,1150,990,1130,2439,6511,2571,1751,1854,2706,8882,1525,31.0,42.0,7.0
2973,76012,3760,4416,4284,4199,8454,25113,10232,5662,5368,8284,29546,5975,33.0,39.0,8.0
2974,10344,506,438,396,481,1065,2886,1366,961,806,1384,4517,1002,28.0,44.0,10.0
2975,61569,2511,3460,3317,3454,6811,19553,8350,5177,4772,7499,25798,4881,32.0,42.0,8.0
2976,41377,1925,2255,2082,2285,4479,13026,5236,3635,3003,4755,16629,3074,31.0,40.0,7.0
2977,20940,767,985,849,944,1952,5497,2575,1680,2172,3335,9762,2205,26.0,47.0,11.0
2978,13066,651,372,664,510,1263,3460,1893,1284,1092,1867,6136,1067,26.0,47.0,8.0
2979,845193,42406,61317,62617,58703,106334,331377,113750,54052,45672,58925,272399,41665,39.0,32.0,5.0
2980,16221,623,541,615,658,1512,3949,2222,1521,1830,2855,8428,1611,24.0,52.0,10.0
2981,121725,6191,7152,7183,7291,13672,41489,15403,8646,8434,12385,44868,9154,34.0,37.0,8.0
2982,11498,622,551,470,572,1322,3537,1796,1000,1031,1180,5007,661,31.0,44.0,6.0
2983,771904,37261,48378,51923,54019,104585,296166,113278,51125,44779,51681,260863,35329,38.0,34.0,5.0
2984,490764,25530,38039,36009,31754,57336,188668,63994,32650,30325,39107,166076,29394,38.0,34.0,6.0
2985,43858,2463,1886,1740,1971,4546,12606,6248,3828,3875,5447,19398,3147,29.0,44.0,7.0
2986,269885,12826,17842,18212,18399,34123,101402,35171,18070,18050,22784,94075,15529,38.0,35.0,6.0
2987,4105,223,209,140,189,344,1105,584,310,328,751,1973,418,27.0,48.0,10.0
2988,59862,3812,5426,3778,3625,6711,23352,7490,4102,3479,4837,19908,4669,39.0,33.0,8.0
2989,212738,12643,23048,13548,13132,24018,86389,25982,13414,13591,18311,71298,12417,41.0,34.0,6.0
2990,47794,6625,11474,3646,2441,3810,27996,4048,2061,1909,2535,10553,2001,59.0,22.0,4.0
2991,248279,14786,17728,16360,15860,29464,94198,29145,14663,11872,17324,73004,13390,38.0,29.0,5.0
2992,16790,1006,1230,838,891,1969,5934,2324,1026,1303,1795,6448,1252,35.0,38.0,7.0
2993,111610,5205,6350,6938,7249,15374,41116,16045,7341,6613,8680,38679,5226,37.0,35.0,5.0
2994,23236,1140,1279,1215,1334,3367,8335,3274,1974,1791,2272,9311,1577,36.0,40.0,7.0
2995,14345,691,812,780,768,1679,4730,2114,1141,1132,1670,6057,1138,33.0,42.0,8.0
2996,23067,1497,1528,1075,1080,2767,7947,3303,1731,2101,2561,9696,2307,34.0,42.0,10.0
2997,96100,5510,9366,6232,6443,11335,38886,12004,6234,6440,8765,33443,7336,40.0,35.0,8.0
2998,7450,318,511,252,407,888,2376,1143,627,630,874,3274,644,32.0,44.0,9.0
2999,8901,473,408,399,530,1138,2948,1333,833,550,962,3678,683,33.0,41.0,8.0
3000,8570,493,511,394,486,1040,2924,1307,468,795,888,3458,522,34.0,40.0,6.0
3001,44602,2025,2406,2652,2578,5831,15492,6230,3688,3505,4617,18040,3655,35.0,40.0,8.0
3002,8305,587,836,591,727,1205,3946,1155,567,503,763,2988,582,48.0,36.0,7.0
3003,11673,497,609,603,582,1375,3666,1787,1040,709,1501,5037,996,31.0,43.0,9.0
3004,35523,1313,1989,1919,1998,4152,11371,5035,2814,2704,4164,14717,3213,32.0,41.0,9.0
3005,23412,1142,1176,1235,1243,2916,7712,3555,1687,1982,2712,9936,1646,33.0,42.0,7.0
3006,29921,1239,1450,1447,1625,3789,9550,4402,2686,2256,3103,12447,2881,32.0,42.0,10.0
3007,13812,580,705,741,776,1804,4606,2117,1052,973,1623,5765,1039,33.0,42.0,8.0
3008,68438,3209,3749,3974,4437,8683,24052,9803,5349,4639,6570,26361,5412,35.0,39.0,8.0
3009,29123,1388,1591,1498,1763,3562,9802,4172,1879,2278,2937,11266,2553,34.0,39.0,9.0
3010,55673,2998,3578,2887,3260,7521,20244,8725,3811,3578,4715,20829,2703,36.0,37.0,5.0
3011,187827,8247,10990,11466,11969,23465,66137,26638,15762,13576,18552,74528,15218,35.0,40.0,8.0
3012,16371,591,869,855,1019,2041,5375,2422,1244,1152,1779,6597,1310,33.0,40.0,8.0
3013,21241,903,1160,1100,1258,2885,7306,3140,1656,1521,2133,8450,1421,34.0,40.0,7.0
3014,34428,1430,1930,1845,2187,5040,12432,4867,2951,3002,3482,14302,2330,36.0,42.0,7.0
3015,19707,741,1060,1198,1274,2703,6976,2960,1885,1634,2107,8586,1560,35.0,44.0,8.0
3016,56575,3086,4525,3092,3418,6982,21103,7395,4059,3979,5596,21029,4444,37.0,37.0,8.0
3017,32006,1375,1803,1685,1737,4011,10611,4621,2449,2836,3439,13345,2649,33.0,42.0,8.0
3018,27000,1202,1408,1456,1601,3373,9040,3819,2553,1680,2846,10898,2169,33.0,40.0,8.0
3019,60963,2768,4017,3578,3587,7328,21278,7937,4841,4589,6532,23899,5163,35.0,39.0,8.0
3020,27421,1672,1728,1429,1462,3305,9596,3946,1654,2357,3164,11121,2098,35.0,41.0,8.0
3021,25150,1096,1449,1450,1595,3447,9037,3858,1943,2085,2392,10278,1529,36.0,41.0,6.0
3022,103715,8263,18389,9649,7450,10914,54665,10952,6095,4759,6103,27909,4629,53.0,27.0,4.0
3023,13517,467,764,625,676,1564,4096,1913,1176,903,1873,5865,1177,30.0,43.0,9.0
3024,17510,810,816,852,818,2114,5410,2731,1468,1405,2055,7659,1421,31.0,44.0,8.0
3025,25496,1107,1435,1357,1434,3218,8551,3691,1932,2140,2860,10623,1956,34.0,42.0,8.0
3026,42906,2543,3150,2376,2328,4956,15353,5723,3579,3259,4192,16753,4126,36.0,39.0,10.0
3027,7138,298,422,316,339,758,2133,1090,547,694,924,3255,852,30.0,46.0,12.0
3028,7527,364,488,393,451,1050,2746,1171,500,592,814,3077,564,36.0,41.0,7.0
3029,8574,292,466,438,454,972,2622,1392,720,742,1123,3977,749,31.0,46.0,9.0
3030,33760,1317,1863,2253,2289,4521,12243,4961,2220,2804,3344,13329,2364,36.0,39.0,7.0
3031,56644,2644,2614,2972,3658,7766,19654,8226,4294,3759,5455,21734,3580,35.0,38.0,6.0
3032,77097,3080,4769,4762,5025,10538,28174,10056,5822,5975,7673,29526,6027,37.0,38.0,8.0
3033,29152,1300,1812,1793,1807,3470,10182,4227,2080,2159,3333,11799,2314,35.0,40.0,8.0
3034,10005,466,551,449,556,1188,3210,1531,967,624,1163,4285,823,32.0,43.0,8.0
3035,14348,670,710,674,761,1809,4624,2121,1048,1258,1622,6049,1163,32.0,42.0,8.0
3036,13210,550,656,676,820,1775,4477,1958,1059,1227,1513,5757,1279,34.0,44.0,10.0
3037,16977,671,965,969,1017,2205,5827,2517,1326,1210,1715,6768,1270,34.0,40.0,7.0
3038,7035,300,391,323,344,797,2155,1072,575,563,884,3094,650,31.0,44.0,9.0
3039,8949,463,478,380,429,1095,2845,1355,777,725,1003,3860,773,32.0,43.0,9.0
3040,24604,1435,1987,1291,1324,2844,8881,3310,1655,1815,2591,9371,1832,36.0,38.0,7.0
3041,41063,2084,2385,2079,2423,5373,14344,5911,3104,2896,4234,16145,3116,35.0,39.0,8.0
3042,8637,389,445,402,450,1064,2750,1292,797,686,1076,3851,730,32.0,45.0,8.0
3043,15793,800,865,767,792,1858,5082,2403,1093,1321,1909,6726,1501,32.0,43.0,10.0
3044,5800,326,279,231,301,678,1815,961,585,348,639,2533,385,31.0,44.0,7.0
3045,86016,3982,4899,4831,5092,10664,29468,12740,6409,5974,8923,34046,6704,34.0,40.0,8.0
3046,22130,1139,1261,1137,1229,3032,7798,3120,1843,2042,2327,9332,1523,35.0,42.0,7.0
3047,20111,691,825,940,1038,2188,5682,2985,1702,1947,3267,9901,2096,28.0,49.0,10.0
3048,15779,978,1051,815,877,1710,5431,2322,1185,1184,1486,6177,1231,34.0,39.0,8.0
3049,45358,2107,2549,2424,2679,5019,14778,6670,3619,3096,4865,18250,4045,33.0,40.0,9.0
3050,15004,654,569,578,674,1438,3913,2324,1379,1584,2148,7435,1322,26.0,50.0,9.0
3051,258004,13758,17471,17489,17631,32112,98461,37102,17006,14551,17619,86278,14551,38.0,33.0,6.0
3052,13243,671,643,697,691,1481,4183,2040,1022,1007,1410,5479,1183,32.0,41.0,9.0
3053,15239,631,582,599,662,1465,3939,2264,1242,1487,2290,7283,1624,26.0,48.0,11.0
3054,49737,2830,2473,2465,3088,6863,17719,8027,3579,2807,3498,17911,2796,36.0,36.0,6.0
3055,63445,2985,3325,3815,4219,7832,22176,9429,4853,3996,5427,23705,4448,35.0,37.0,7.0
3056,34513,1946,1759,1677,1911,3759,11052,4578,2400,1955,2753,11686,2730,32.0,34.0,8.0
3057,56790,2778,2878,3115,3530,7252,19553,8821,4153,3918,5006,21898,3938,34.0,39.0,7.0
3058,16313,812,800,838,915,1715,5080,2458,1467,1163,1888,6976,1405,31.0,43.0,9.0
3059,522837,28398,52336,40683,39782,65809,227008,67092,32044,28748,33538,161422,24988,43.0,31.0,5.0
3060,87833,4258,4869,5275,5760,11334,31496,14340,6609,5592,7287,33828,6834,36.0,39.0,8.0
3061,27443,1136,1145,1071,1403,2711,7466,3927,2324,2828,4017,13096,3112,27.0,48.0,11.0
3062,43503,2142,2918,2764,2896,5102,15822,6426,3520,2964,3875,16785,2993,36.0,39.0,7.0
3063,44260,3723,5728,2622,2577,4772,19422,5395,2861,2442,3432,14130,2751,44.0,32.0,6.0
3064,102388,7126,12675,7104,6810,10815,44530,12415,6314,5810,7430,31969,6298,43.0,31.0,6.0
3065,4354,185,139,179,199,422,1124,794,409,425,604,2232,447,26.0,51.0,10.0
3066,102082,5095,6316,5789,6163,12442,35805,15302,7428,6862,8664,38256,7702,35.0,37.0,8.0
3067,9035,467,551,448,415,996,2877,1233,698,698,1072,3701,903,32.0,41.0,10.0
3068,51742,4154,6116,2743,2671,5075,20759,6455,3618,2924,4156,17153,4141,40.0,33.0,8.0
3069,36869,1667,1836,1784,2157,4669,12113,5759,2838,2562,3254,14413,2783,33.0,39.0,8.0
3070,18745,885,831,872,971,2034,5593,2766,1486,1433,2065,7750,1798,30.0,41.0,10.0
3071,23576,1106,1080,1233,1351,2820,7590,3771,1876,1687,2158,9492,1701,32.0,40.0,7.0
3072,5748,237,206,212,241,605,1501,911,525,526,858,2820,787,26.0,49.0,14.0
3073,20531,915,1129,1347,1232,2447,7070,3076,1424,1410,1998,7908,1517,34.0,39.0,7.0
3074,84586,5355,5453,4651,5298,10653,31410,12544,6456,4944,6934,30878,5162,37.0,37.0,6.0
3075,26427,1204,1354,1470,1495,3163,8686,4177,1928,1959,2796,10860,2182,33.0,41.0,8.0
3076,167886,10121,11518,10437,10608,21994,64678,25988,11377,9159,11195,57719,9068,39.0,34.0,5.0
3077,20378,979,1026,950,1111,2510,6576,3177,1578,1369,1953,8077,1763,32.0,40.0,9.0
3078,117582,8297,13582,7593,7172,12947,49591,14865,8032,6630,8719,38246,7922,42.0,33.0,7.0
3079,16755,868,922,856,1005,1843,5494,2502,1294,1115,1412,6323,1340,33.0,38.0,8.0
3080,19190,958,881,857,1003,2101,5800,3029,1681,1423,2247,8380,1980,30.0,44.0,10.0
3081,27994,1473,1319,1284,1448,3280,8804,4723,2475,1923,2935,12056,2565,31.0,43.0,9.0
3082,79680,4152,4316,4088,4608,9105,26269,12536,6897,5283,7664,32380,6961,33.0,41.0,9.0
3083,135293,6882,7806,7899,8524,16561,47672,20277,9306,8855,11226,49664,9753,35.0,37.0,7.0
3084,40712,2017,2224,1928,2134,4298,12601,6366,3360,3218,4857,17801,3911,31.0,44.0,10.0
3085,15164,677,617,644,720,1526,4184,2458,1333,1211,1914,6916,1412,28.0,46.0,9.0
3086,4506,358,319,247,211,405,1540,599,248,214,395,1456,208,34.0,32.0,5.0
3087,956586,52344,73085,81000,73097,119815,399341,121580,60797,50091,59077,291545,54790,42.0,30.0,6.0
3088,45303,2195,2265,2541,2930,5269,15200,6548,3502,2716,3898,16664,3036,34.0,37.0,7.0
3089,37465,1773,1750,1662,2004,4454,11643,6387,3231,2695,3903,16216,2783,31.0,43.0,7.0
3090,35352,1606,1617,1621,1668,3531,10043,5684,3282,2922,4649,16537,3713,28.0,47.0,11.0
3091,183288,9818,11245,11814,12425,23095,68397,27983,12301,10082,12684,63050,10270,37.0,34.0,6.0
3092,87817,5121,4777,3896,4161,10282,28237,14100,7358,5958,7993,35409,6636,32.0,40.0,8.0
3093,7282,373,365,329,385,792,2244,1070,633,519,785,3007,697,31.0,41.0,10.0
3094,41226,3305,4448,2264,2310,4746,17073,5919,2769,2524,2794,14006,2076,41.0,34.0,5.0
3095,43328,2181,2054,2002,2446,5092,13775,6882,3368,3309,4358,17917,3406,32.0,41.0,8.0
3096,70371,5135,8297,4265,4076,7414,29187,9702,4632,4450,5530,24314,4425,41.0,35.0,6.0
3097,13566,580,531,531,622,1449,3713,2253,1376,1183,1712,6524,1480,27.0,48.0,11.0
3098,195101,10009,11658,11318,12120,23984,69089,29980,14232,12225,15373,71810,12467,35.0,37.0,6.0
3099,17626,855,938,800,925,1981,5499,2400,1398,1440,1753,6991,1689,31.0,40.0,10.0
3100,161226,8140,10106,9517,10380,20341,58484,23216,11713,9284,12881,57094,10674,36.0,35.0,7.0
3101,14211,716,655,561,650,1498,4080,2175,1220,1105,1653,6153,1474,29.0,43.0,10.0
3102,87142,4449,4143,4754,5949,12373,31668,13428,6041,4790,5899,30158,4098,36.0,35.0,5.0
3103,63340,3198,3255,3896,3865,7687,21901,9105,4531,4152,5657,23445,4803,35.0,37.0,8.0
3104,16384,741,720,726,727,1635,4549,2398,1386,1526,2237,7547,1482,28.0,46.0,9.0
3105,41136,1923,2142,2036,2240,4773,13114,6395,3225,2634,4449,16703,3697,32.0,41.0,9.0
3106,115094,5944,6406,6390,7289,13933,39962,17569,8920,7253,9595,43337,8597,35.0,38.0,7.0
3107,20344,995,978,937,1137,2393,6440,3199,1581,1379,1810,7969,1822,32.0,39.0,9.0
3108,29510,1386,1470,1555,1784,3610,9805,4283,2196,1836,2603,10918,2294,33.0,37.0,8.0
3109,30378,1530,1400,1393,1530,3227,9080,4271,2353,2090,2907,11621,2568,30.0,38.0,8.0
3110,21465,829,887,782,817,1928,5243,3230,1714,2034,3455,10433,2560,24.0,49.0,12.0
3111,102917,6353,9242,5520,5724,12130,38969,14777,7336,6548,8518,37179,6657,38.0,36.0,6.0
3112,15638,649,634,647,778,1602,4310,2341,1338,1350,2119,7148,1538,28.0,46.0,10.0
3113,133967,6731,6492,6528,7760,17017,44528,22530,9887,8772,11038,52227,8930,33.0,39.0,7.0
3114,396731,21318,19977,19352,21889,48423,130959,64320,31358,26635,33798,156111,28849,33.0,39.0,7.0
